-       SENT_START 
	- 	SENT_START 
Незважаючи	незважаючи 	prep 
на	на 	part 
		
те	той 	adj:n:v_zna:&pron:dem
,	- 	- 
що	що 	conj:subord 
		
McDonalds	- 	- 
це	цей 	adj:n:v_naz:&pron:dem
		
франчайзингова	- 	- 
структура	структура noun:f:v_naz 
.	- 	SENT_END 
	- 	SENT_START 
не	не 	part 
будемо	бути 	verb:futr:p:1:imperf 
забувати	забувати verb:inf:imperf 
про	про 	prep:rv_zna 
те	той 	adj:n:v_zna:&pron:dem 
що	що 	pron:int:rel:n:v_zna 
стандарти	стандартnoun:p:v_zna 
в	в 	prep:rv_zna:rv_mis:rv_rod:v-u 
приготуванні	приготування noun:n:v_mis 
їжі	їжа 	noun:f:v_rod 
в	в 	prep:rv_zna:rv_mis:rv_rod:v-u 
усіх	увесь 	adj:p:v_mis:&pron:dem 
		
країнах	країна 	noun:p:v_mis 
,	- 	- 
а	а 	conj:coord 
		 
також	також 	conj:coord 
основна	основний 	adj:f:v_naz 
рецепутра	- 	- 
повинні	повинний 	adj:p:v_naz 
			
бути	бути 	verb:inf:imperf 
однакові	однаковий adj:p:v_naz 
			   
.	- 	SENT_END 
	- 	SENT_START 
На	на 	prep:rv_zna:rv_mis 
моє	мій 	adj:n:v_naz:&pron:pos 
		
переконання	переконання 	noun:n:v_zna 
				
їжа	їжа	noun:f:v_naz 
McDonalds	- 	- 
це	цей 	adj:n:v_naz:&pron:dem 
		
зло	зло 	noun:n:v_naz 
		
,	- 	- 
бо	бо 	conj:subord 
		 
вона	вона 	pron:pers:f:3:v_naz:anim
надзвичайно	надзвичайно 	adv 
колорійна	- 	- 
.	- 	SENT_END 
		PARA_END 
	- 	SENT_START 
насправді	насправді adv 
,	- 	- 
якщо	якщо 	conj:subord 
їжа	їжа 	noun:f:v_naz 
з	з 	prep:rv_rod:rv_zna:rv_oru 
МcD	- 	- 
не	не 	part 
є	бути 	verb:pres:s::imperf 
основною	основний adj:f:v_oru 
та	та 	conj:coord 
		
постійною	постійний adj:f:v_oru 
,	- 	- 
то	то 	conj:subord 
немає	немає 	predic 
в	в 	prep:rv_zna:rv_mis:rv_rod:v-u 
ній	вона 	pron:pers:f:3:v_mis:anim 
нічого	нічого	adv 
	
шкідливішого	шкідливий adj:m:v_rod:compr 
			 
за	за 	prep:rv_rod:rv_zna:rv_oru 
всілякі	всілякий 	adj:p:v_zna:&pron:gen:v-u 
чіпси	чіпси 	noun:p:v_zna 
,	- 	- 
курчата	курча 	noun:p:v_zna:anim 
гриль	гриль 	noun:m:v_zna 
тощо	тощо 	part 
...	- 	- 
хочете	хотіти 	verb:unknown 
здорової	здоровий 	adj:f:v_rod:compb 
їжі	їжа 	noun:f:v_rod 
їжте	їсти 	verb:impr:p:2:imperf 
овочі	овоч 	noun:p:v_zna 
,	- 	- 
фрукти	фрукт 	noun:p:v_zna 
(	- 	- 
і	і 	conj:coord 
		 
то	то 	conj:subord 
не	не 	part 
всі	весь 	adj:p:v_zna:&pron:dem 
)	- 	- 
та	та 	conj:coord 
		 
відварне	відварний adj:n:v_zna 
м'ясо	м'ясо	noun:n:v_zna 
.	- 	- 
.	- 	SENT_END 
	- 	SENT_START 
сама	сам 	adj:f:v_naz:&pron:def 
	 
іноді	іноді 	adv:&pron:ind 
полюбляю	полюбляти verb:pres:s:1:imperf 
забігти	забігти verb:inf:perf 
в	в prep:rv_zna:rv_mis:rv_rod:v-u 
McD	- 	- 
за	за 	prep:rv_rod:rv_zna:rv_oru 
картоплею	картопля 	noun:f:v_oru 
та	та 	conj:coord 
		
морозивом	морозиво noun:n:v_oru 
...	- 	- 
жодного	жодний 	adj:m:v_rod:&pron 
		
разу	раз 	noun:m:v_rod 
не	не 	part 
отруїлась	отруїтися verb:rev:past:f:perf 
.	- 	- 
думаю	думати verb:pres:s:1:imperf 
,	- 	- 
це	цей 	adj:n:v_naz:&pron:dem 
		 
просто	просто 	adv:compb 
		 
індивідуальна	індивідуальний adj:f:v_naz 
фізіологія	фізіологія 	noun:f:v_naz 
.	- 	SENT_END 
	- 	PARA_END 
	- 	SENT_START 
Фастфуди	фастфуд 	noun:p:v_naz 
				 
по	по 	prep:rv_mis:rv_zna 
замовчуванню	замовчування    noun:n:v_dav 
				
шкідливі	шкідливий 	adj:p:v_naz:compb 
				
,	- 	- 
але	але 	conj:coord 
		
після	після 	prep:rv_rod 
макдональдсу	- 	- 
в	в 	prep:rv_zna:rv_mis:rv_rod:v-u 
США	США 	noun:p:v_mis:nv:ns 
		 
,	- 	- 
я	я 	pron:pers:s:1:v_naz:anim 
все	все 	part:v-u
	 
таки	таки 	part 
зацінила	- 	- 
наш	наш 	adj:m:v_zna:&pron:pos 
.	- 	- 
.	- 	SENT_END 
	- 	SENT_START 
Вітчизняний	вітчизняний 	adj:m:v_naz 
				
кращий	хороший 	adj:m:v_naz:compr 
			 
...	- 	SENT_END 
	- 	PARA_END 
	- 	SENT_START 
усі	увесь 	adj:p:v_naz:&pron:dem 
		
іноземці	іноземець	noun:p:v_naz:anim 
		 
першим	перший  adj:n:v_oru 
		 
ділом	діло 	noun:n:v_oru 
	 
ідуть	іти 	verb:pres:p:3:imperf 
в	в 	prep:rv_zna:rv_mis:rv_rod:v-u 
макдональдс	- 	- 
,	- 	- 
тому	тому	conj:subord 
	
що	що 	conj:subord 
		
це	цей 	adj:n:v_naz:&pron:dem 
		
місце	місце 	noun:n:v_naz 
		
в	в 	prep:rv_zna:rv_mis:rv_rod:v-u 
усіх	увесь 	adj:p:v_mis:&pron:dem 
		
країнах	країна 	noun:p:v_mis 
світу	світ   	noun:m:v_rod
 
однакове	однаковий adj:n:v_naz 
			  
.	- 	- 
)	- 	- 
)	-	- 
щодо	щодо 	prep:rv_rod 
мене	я 	pron:pers:s:1:v_rod:anim 
	
,	- 	- 
макдональдс	- 	- 
-	- 	- 
це	цей 	adj:n:v_naz:&pron:dem 
		
вигідне	вигідний 	adj:n:v_naz:compb 
			
містезнаходження	- 	- 
для	для 	prep:rv_rod 
зустрічі	зустріч noun:f:v_rod 
			 
,	- 	- 
я	я 	pron:pers:s:1:v_naz:anim 
там	там 	adv:&pron:dem 
		 
часто	часто 	adv:compb 
п'ю	пити 	verb:pres:s:1:imperf 
чай	чай 	noun:m:v_zna 
чи	чи 	conj:coord:subord 
		 
кофе	- 	- 
.	- 	SENT_END 
	- 	SENT_START 
їжа	їжа 	noun:f:v_naz 
тільки	тільки 	part  
дуже	дуже 	adv
 
рідко	рідко   adv:compb 
,	- 	- 
коли	коли 	conj:subord 
		
	
як	як 	conj:subord 
		 
то	то 	conj:subord 
кажеться	казатися verb:rev:pres:s:3:imperf
гавнєца	- 	- 
захотєлось	- 	- 
)	- 	- 
)	- 	- 
)	- 	- 
)	- 	- 
не	не 	part 
тре	терти 	verb:pres:s:3:imperf 
це	цей 	adj:n:v_zna:&pron:dem
робити	робити 	verb:inf:imperf 
,	- 	- 
ні	ні 	part 
макдональдсам	- 	- 
!	- 	SENT_END 
		PARA_END 
	- 	SENT_START 
в	в 	prep:rv_zna:rv_mis:rv_rod:v-u 
макдональдсі	- 	- 
найбільше	багато 	adv:super
		
люблю	любити  verb:pres:s:1:imperf 
каву	кава    noun:f:v_zna 
і	і 	conj:coord 
		 
морозиво	морозиво noun:n:v_zna 
)	- 	- 
морозиво	морозиво noun:n:v_naz 
			 
їм	їсти    verb:pres:s:1:imperf

не	не 	part 
часто	часто   adv:compb 
,	- 	- 
тому	тому 	conj:subord
	
шкоди	шкода 	noun:f:v_rod 
		 
якоїсь	якийсь 	adj:f:v_rod:&pron:ind 
не	не 	part 
передбачаю	передбачати verb:pres:s:1:imperf 
.	- 	SENT_END 
	- 	SENT_START 
а	а 	conj:coord 
		
решта	решта 	noun:f:v_naz 
їжа	їжа 	noun:f:v_naz 
,	- 	- 
то	то 	conj:subord 
намагаюсь	намагатися verb:rev:pres:s:1:imperf
уникати	уникати verb:inf:imperf 
,	- 	- 
так	так 	conj:coord:subord 
		 
як	як 	conj:subord 
не	не 	part 
довіряю	довіряти verb:pres:s:1:imperf 
		 SENT_END 
	- 	 PARA_END
	- 	SENT_START 
Нещодавно	нещодавно adv 
моя	мій 	adj:f:v_naz:&pron:pos 
знайома	знайома noun:f:v_naz:anim
	
отруїлася	отруїтися verb:rev:past:f:perf 
в	в 	prep:rv_zna:rv_mis:rv_rod:v-u 
львівському	львівський adj:m:v_mis 
			   
макдональдсі	- 	- 
,	- 	- 
ІМХО	- 	- 
про	про 	prep:rv_zna 
корисність	корисність 	noun:f:v_zna 
такої	такий 	adj:f:v_rod:&pron:def 
їжі	їжа 	noun:f:v_rod 
і	і 	conj:coord 
		 
так	так 	part 
все	все 	adv:v-u 
	
ясно	ясно 	adv:compb 
;	- 	- 
)	- 	SENT_END 
		PARA_END  
	- 	SENT_START 
якщо	якщо 	conj:subord 
дійсно	дійсно	adv 
рідко	рідко 	adv:compb 
,	-	- 
то	то 	conj:subord 
не	не 	part 
шкідливий	шкідливий adj:m:v_naz:compb 
			  
:	- 	- 
)	- 	- 
їда	їда 	noun:f:v_naz 
в	в 	prep:rv_zna:rv_mis:rv_rod:v-u 
нас	ми 	pron:pers:p:1:v_mis:anim 
		 
на	на 	prep:rv_zna:rv_mis 
кухні	кухня 	noun:f:v_mis 
		 
не	не 	part 
менш	мало 	adv:compr 
шкідлива	шкідливий adj:f:v_naz:compb 
;	- 	- 
)	- 	SENT_END 
		PARA_END
	- 	SENT_START 
Як	як 	conj:subord 
		 
був	бути 	verb:past:m:imperf 
у	у 	prep:rv_zna:rv_mis:rv_rod:v-u 
Львові	Львів 	noun:m:v_mis 
то	то 	conj:subord 
заходив	заходитиverb:past:m:imperf 
...	- 	SENT_END 
	- 	SENT_START 
Чомусь	чомусь  adv:&pron:ind 
	 
виникла	виникнути verb:unknown 
асоціація	асоціація noun:f:v_naz 
з	з 	prep:rv_rod:rv_zna:rv_oru
конвеєром	конвеєр noun:m:v_oru 
та	та 	conj:coord 
		
телячою	телячий adj:f:v_oru 
фермою	ферма 	noun:f:v_oru 
...	- 	SENT_END 
	- 	SENT_START 
;	- 	- 
)	- 	- 
Таке	такий 	adj:n:v_naz:&pron:def 
		 
враження	враження noun:n:v_naz 
		         
що	що 	conj:subord 
	
народ	народ 	noun:m:v_naz 
		 
туди	туди 	adv:&pron:dem 
заходить	заходити verb:pres:s:3:imperf 
тупо	тупо 	adv:compb 
щось	щось 	pron:ind:n:v_zna 
вкинути	вкинути verb:inf:perf:v-u 
в	в 	prep:rv_zna:rv_mis:rv_rod:v-u 
шлунок	шлунок  noun:m:v_zna 
і	і 	conj:coord 
		 
чимось	щось 	pron:ind:n:v_oru 
це	цей 	adj:n:v_naz:&pron:dem 
		 
залити	залити 	verb:inf:perf 
...	- 	SENT_END 
	- 	SENT_START 
Я	я 	pron:pers:s:1:v_naz:anim
вже	вже 	adv:v-u 
не	не 	part 
говорю	говорити 	verb:pres:s:1:imperf 
про	про 	prep:rv_zna 
шкідливість	шкідливість noun:f:v_naz 
			   
такого	такий  adj:n:v_rod:&pron:def 
харчування	харчування noun:n:v_rod 
			   
...	- 	SENT_END 
	- 	SENT_START 
От	от 	part 
у	у 	prep:rv_zna:rv_mis:rv_rod:v-u 
нас	ми 	pron:pers:p:1:v_mis:anim 
		 
...	- 	- 
зайти	зайти 	verb:inf:perf 
хоча	хоча 	part 
б	б 	part 
у	у 	prep:rv_zna:rv_mis:rv_rod:v-u 
банальну	банальний adj:f:v_zna:compb 
столову	столовий adj:f:v_zna 
...	- 	- 
то	то 	conj:subord 
тут	тут 	adv:&pron:dem 
тобі	ти 	pron:pers:s:2:v_dav:anim 
		
і	і 	conj:coord 
		
картопелька	картопелька noun:f:v_naz 
варена	варений adj:f:v_naz:&adjp:pasv:past 
і	і 	conj:coord 
		
салат	салат   noun:m:v_naz 
		 
і	і 	conj:coord 
		
борщик	борщик  noun:m:v_naz 
		
і	і 	conj:coord 
		 
ще	ще 	part 
купа	купа 	noun:f:v_naz 
всякого	всякий 	adj:m:v_rod:&pron:gen:v-u 
		
...	- 	- 
от	от 	part 
там	там 	adv:&pron:dem 
	 
можна	можна 	predic 
нормально	нормально adv 
поїсти	поїсти 	verb:inf:perf 
...	- 	SENT_END 
	- 	SENT_START 
:	- 	- 
)	- 	SENT_END 
	- 	SENT_START 
зі	зі 	prep:rv_rod:rv_zna:rv_oru
...	- 	- 
десь	десь 	adv:&pron:ind 
		 
я	я 	pron:pers:s:1:v_naz:anim 
вже	вже 	adv:v-u 
таку	такий 	adj:f:v_zna:&pron:def 
тему	тема 	noun:f:v_zna 
бачив	бачити 	verb:past:m:imperf 
...	- 	SENT_END 
	- 	PARA_END 
	- 	SENT_START 
Теж	теж 	part 
,	- 	- 
при	при 	prep:rv_mis
	 
нагоді	нагода  noun:f:v_dav 
		 
,	- 	- 
люблю	любити 	verb:pres:s:1:imperf 
Макдакову	- 	- 
каву	кава 	noun:f:v_zna 
,	- 	- 
особливо	особливо 	adv 
з	з 	prep:rv_rod:rv_zna:rv_oru 
ледом	- 	- 
у	у prep:rv_zna:rv_mis:rv_rod:v-u 
спеку	спека 	noun:f:v_zna 
!	- 	SENT_END 
	- 	SENT_START 
Хоч	хоч 	part 
розумію	розуміти 	verb:pres:s:1:imperf 
,	- 	- 
що	що 	conj:subord 
		
вона	вона 	pron:pers:f:3:v_naz:anim 
"	- 	- 
добра	добрий  adj:f:v_naz:compb  
	
"	- 	- 
чи	чи 	conj:coord:subord 
		
смачна	смачний adj:f:v_naz:compb 
за	за 	prep:rv_rod:rv_zna:rv_oru
рахунок	рахунок noun:m:v_zna 
сильного	сильний adj:n:v_rod:compb 
присмаження	- 	- 
,	- 	- 
там	там 	adv:&pron:dem 
	    
сорт	сорт 	noun:m:v_naz 
		
кави	кава 	noun:f:v_rod 
вже	вже 	adv:v-u 
не	не 	part 
має	мати 	verb:pres:s:3:imperf
	 
значення	значення noun:n:v_rod 
			 
.	- 	SENT_END 
	- 	SENT_START 
Але	але 	conj:coord 
		 
,	- 	- 
на	на 	prep:rv_zna:rv_mis 
безриб'ї	безриб'я 	noun:n:v_mis 
,	- 	- 
вони	вони 	pron:pers:p:3:v_naz:anim
виграють	вигравати   verb:pres:p:3:imperf 
		
проти	проти 	adv 
		 
інших	інший 	adj:p:v_rod:&pron:def 
,	- 	- 
хіба	хіба 	part
що	що 	conj:subord 
		 
Старбаксу	- 	- 
поступаються	поступатися verb:rev:pres:p:3:imperf 
(	- 	- 
за	за 	prep:rv_rod:rv_zna:rv_oru
каву	кава 	noun:f:v_zna 
)	- 	- 
.	- 	SENT_END 
	- 	PARA_END 
